year,hs2,cou,exports,imports,tradebalance
2016,81,British Columbia,29048669.0,31214209.0,-2165540.0
2016,81,Manitoba,48558.0,9071626.0,-9023068.0
2016,81,New Brunswick,249198.0,2707993.0,-2458795.0
2016,81,Newfoundland and Labrador,12384220.0,26068777.0,-13684557.0
2016,81,Nova Scotia,441008.0,137003.0,304005.0
2016,81,Ontario,265006088.0,391998663.0,-126992575.0
2016,81,Prince Edward Island,265506.0,,265506.0
2016,81,Quebec,68502811.0,158596793.0,-90093982.0
2016,81,Saskatchewan,549001.0,2111899.0,-1562898.0
2016,81,Yukon Territory,,387.0,-387.0
2016,82,Alberta,22613048.0,159474857.0,-136861809.0
2016,82,British Columbia,65954335.0,244196752.0,-178242417.0
2016,82,Manitoba,5616312.0,101142393.0,-95526081.0
2016,82,New Brunswick,204825.0,7475312.0,-7270487.0
2016,82,Newfoundland and Labrador,679726.0,1247878.0,-568152.0
2016,82,Nova Scotia,461551.0,7904733.0,-7443182.0
2016,82,Ontario,708418598.0,1721154096.0,-1012735498.0
2016,82,Prince Edward Island,43592.0,28094.0,15498.0
2016,82,Quebec,139717152.0,246002293.0,-106285141.0
2016,82,Saskatchewan,1934360.0,32054953.0,-30120593.0
2016,82,Yukon Territory,6466489.0,83894.0,6382595.0
2016,83,Alberta,9050468.0,91430835.0,-82380367.0
2016,83,British Columbia,49156073.0,277505931.0,-228349858.0
2016,83,Manitoba,13954321.0,125049763.0,-111095442.0
2016,83,New Brunswick,8448214.0,11386384.0,-2938170.0
2016,83,Newfoundland and Labrador,260485.0,2427089.0,-2166604.0
2016,83,Northwest Territories,1.0,,1.0
2016,83,Nova Scotia,1820945.0,4214297.0,-2393352.0
2016,83,Ontario,1363242373.0,2262412644.0,-899170271.0
2016,83,Prince Edward Island,407704.0,7156.0,400548.0
2016,83,Quebec,284404694.0,384886246.0,-100481552.0
2016,83,Saskatchewan,274854.0,22478503.0,-22203649.0
2016,83,Yukon Territory,,39989.0,-39989.0
2016,84,Alberta,2198489519.0,4277864588.0,-2079375069.0
2016,84,British Columbia,2091058965.0,6803590114.0,-4712531149.0
2016,84,Manitoba,1105170813.0,4534223408.0,-3429052595.0
2016,84,New Brunswick,141054526.0,469510583.0,-328456057.0
2016,84,Newfoundland and Labrador,40016637.0,3100453943.0,-3060437306.0
2016,84,Northwest Territories,725464.0,,725464.0
2016,84,Nova Scotia,148310781.0,672986578.0,-524675797.0
2016,84,Ontario,25547351556.0,49326252699.0,-23778901143.0
2016,84,Prince Edward Island,215063017.0,1357527.0,213705490.0
2016,84,Quebec,7726949786.0,9985950083.0,-2259000297.0
2016,84,Saskatchewan,380968785.0,2670725807.0,-2289757022.0
2016,84,Yukon Territory,258182.0,9570438.0,-9312256.0
2016,85,Alberta,470461257.0,1804730687.0,-1334269430.0
2016,85,British Columbia,974973137.0,5100554396.0,-4125581259.0
2016,85,Manitoba,231450690.0,1568020514.0,-1336569824.0
2016,85,New Brunswick,36141908.0,144053294.0,-107911386.0
2016,85,Newfoundland and Labrador,15734608.0,155607007.0,-139872399.0
2016,85,Northwest Territories,368629.0,,368629.0
2016,85,Nova Scotia,98445511.0,309735148.0,-211289637.0
2016,85,Nunavut,5677.0,,5677.0
2016,85,Ontario,11331914667.0,36959054519.0,-25627139852.0
2016,85,Prince Edward Island,6573150.0,19398957.0,-12825807.0
2016,85,Quebec,3406837098.0,6015462818.0,-2608625720.0
2016,85,Saskatchewan,160116175.0,427243448.0,-267127273.0
2016,85,Yukon Territory,150017.0,1997627.0,-1847610.0
2016,86,Alberta,4018529.0,365904922.0,-361886393.0
2016,86,British Columbia,11057840.0,88729754.0,-77671914.0
2016,86,Manitoba,37687621.0,272024666.0,-234337045.0
2016,86,New Brunswick,657520.0,3026156.0,-2368636.0
2016,86,Newfoundland and Labrador,491872.0,2140311.0,-1648439.0
2016,86,Nova Scotia,461318.0,2752144.0,-2290826.0
2016,86,Ontario,183724502.0,783713863.0,-599989361.0
2016,86,Prince Edward Island,178645.0,,178645.0
2016,86,Quebec,54986980.0,105172951.0,-50185971.0
2016,86,Saskatchewan,232270.0,34567779.0,-34335509.0
2016,86,Yukon Territory,41991.0,15519.0,26472.0
2016,87,Alberta,445533510.0,1028866345.0,-583332835.0
2016,87,British Columbia,880935748.0,3449306187.0,-2568370439.0
2016,87,Manitoba,1187324874.0,2518112729.0,-1330787855.0
2016,87,New Brunswick,48741906.0,409217389.0,-360475483.0
2016,87,Newfoundland and Labrador,10980601.0,1519076.0,9461525.0
2016,87,Northwest Territories,19000.0,,19000.0
2016,87,Nova Scotia,102863608.0,3990247590.0,-3887383982.0
2016,87,Ontario,78060865709.0,73681024665.0,4379841044.0
2016,87,Prince Edward Island,8878619.0,46019.0,8832600.0
2016,87,Quebec,4292806345.0,2999047242.0,1293759103.0
2016,87,Saskatchewan,99978792.0,1201132457.0,-1101153665.0
2016,87,Yukon Territory,34016.0,677103.0,-643087.0
2016,88,Alberta,143056921.0,989539464.0,-846482543.0
2016,88,British Columbia,566197465.0,569853781.0,-3656316.0
2016,88,Manitoba,501340073.0,130349369.0,370990704.0
2016,88,New Brunswick,4367739.0,73785483.0,-69417744.0
2016,88,Newfoundland and Labrador,7688827.0,55228919.0,-47540092.0
2016,88,Northwest Territories,6289.0,,6289.0
2016,88,Nova Scotia,70282463.0,122735027.0,-52452564.0
2016,88,Nunavut,,569875.0,-569875.0
2016,88,Ontario,3066028667.0,4001897512.0,-935868845.0
2016,88,Prince Edward Island,2039863.0,,2039863.0
2016,88,Quebec,9238112467.0,3376356479.0,5861755988.0
2016,88,Saskatchewan,240795.0,49618046.0,-49377251.0
2016,88,Yukon Territory,78093.0,311852.0,-233759.0
2016,89,Alberta,3095824.0,43229943.0,-40134119.0
2016,89,British Columbia,66863720.0,214277319.0,-147413599.0
2016,89,Manitoba,48543.0,58486061.0,-58437518.0
2016,89,New Brunswick,2987185.0,29588084.0,-26600899.0
2016,89,Newfoundland and Labrador,497538.0,139796942.0,-139299404.0
2016,89,Nova Scotia,1958915.0,154624774.0,-152665859.0
2016,89,Ontario,75080936.0,355133203.0,-280052267.0
2016,89,Prince Edward Island,6184.0,,6184.0
2016,89,Quebec,308480058.0,91448461.0,217031597.0
2016,89,Saskatchewan,27687.0,71982410.0,-71954723.0
2016,89,Yukon Territory,,24502.0,-24502.0
2016,90,Alberta,429077202.0,836838648.0,-407761446.0
2016,90,British Columbia,730132551.0,1140311872.0,-410179321.0
2016,90,Manitoba,104839849.0,503791659.0,-398951810.0
2016,90,New Brunswick,23931146.0,67125074.0,-43193928.0
2016,90,Newfoundland and Labrador,12409771.0,13466398.0,-1056627.0
2016,90,Northwest Territories,116818.0,,116818.0
2016,90,Nova Scotia,95489796.0,30782516.0,64707280.0
2016,90,Nunavut,53445.0,,53445.0
2016,90,Ontario,4800904450.0,10578132444.0,-5777227994.0
2016,90,Prince Edward Island,5918945.0,316050.0,5602895.0
2016,90,Quebec,2008719308.0,2516878392.0,-508159084.0
2016,90,Saskatchewan,20053375.0,142788251.0,-122734876.0
2016,90,Yukon Territory,187704.0,944190.0,-756486.0
2016,91,Alberta,841116.0,22113280.0,-21272164.0
2016,91,British Columbia,8879220.0,51436293.0,-42557073.0
2016,91,Manitoba,34011.0,6949797.0,-6915786.0
2016,91,New Brunswick,38267.0,407015.0,-368748.0
2016,91,Newfoundland and Labrador,,1807.0,-1807.0
2016,91,Nova Scotia,2057155.0,355548.0,1701607.0
2016,91,Ontario,89933705.0,544620461.0,-454686756.0
2016,91,Prince Edward Island,867.0,51.0,816.0
2016,91,Quebec,5169655.0,52995902.0,-47826247.0
2016,91,Saskatchewan,,253829.0,-253829.0
2016,91,Yukon Territory,,16.0,-16.0
2016,92,Alberta,468725.0,3446603.0,-2977878.0
2016,92,British Columbia,8186723.0,71069987.0,-62883264.0
2016,92,Manitoba,5196651.0,4482072.0,714579.0
2016,92,New Brunswick,26700601.0,156112.0,26544489.0
2016,92,Newfoundland and Labrador,12294.0,9.0,12285.0
2016,92,Nova Scotia,554224.0,3793873.0,-3239649.0
2016,92,Nunavut,282062.0,,282062.0
2016,92,Ontario,29085159.0,142241676.0,-113156517.0
2016,92,Prince Edward Island,103651.0,,103651.0
2016,92,Quebec,26452574.0,38009567.0,-11556993.0
2016,92,Saskatchewan,1373659.0,157848.0,1215811.0
2016,93,Alberta,5344441.0,32228140.0,-26883699.0
2016,93,British Columbia,27401285.0,50370263.0,-22968978.0
2016,93,Manitoba,22497431.0,44119869.0,-21622438.0
2016,93,New Brunswick,,24284549.0,-24284549.0
2016,93,Newfoundland and Labrador,82041.0,74453.0,7588.0
2016,93,Nova Scotia,43031.0,3833936.0,-3790905.0
2016,93,Ontario,102413914.0,258378279.0,-155964365.0
2016,93,Prince Edward Island,4166.0,,4166.0
2016,93,Quebec,150139646.0,80186218.0,69953428.0
2016,93,Saskatchewan,2160000.0,6473984.0,-4313984.0
2016,94,Alberta,177281836.0,610519693.0,-433237857.0
2016,94,British Columbia,348963702.0,1761712302.0,-1412748600.0
2016,94,Manitoba,203639098.0,425653488.0,-222014390.0
2016,94,New Brunswick,39478352.0,72099528.0,-32621176.0
2016,94,Newfoundland and Labrador,1858774.0,8187134.0,-6328360.0
2016,94,Northwest Territories,116940.0,,116940.0
2016,94,Nova Scotia,19943907.0,51445405.0,-31501498.0
2016,94,Nunavut,14386.0,3177.0,11209.0
2016,94,Ontario,5036149608.0,6960581003.0,-1924431395.0
2016,94,Prince Edward Island,273646.0,11742.0,261904.0
2016,94,Quebec,1671388831.0,1551630188.0,119758643.0
2016,94,Saskatchewan,5604979.0,163981425.0,-158376446.0
2016,94,Yukon Territory,28236.0,79660.0,-51424.0
2016,95,Alberta,6177806.0,212556596.0,-206378790.0
2016,95,British Columbia,117993318.0,941021631.0,-823028313.0
2016,95,Manitoba,3420387.0,204322174.0,-200901787.0
2016,95,New Brunswick,11540711.0,14848527.0,-3307816.0
2016,95,Newfoundland and Labrador,13409.0,78065.0,-64656.0
2016,95,Nova Scotia,4606024.0,6866306.0,-2260282.0
2016,95,Nunavut,4640.0,410.0,4230.0
2016,95,Ontario,793512616.0,3062273105.0,-2268760489.0
2016,95,Prince Edward Island,86681.0,7957.0,78724.0
2016,95,Quebec,455788927.0,731408211.0,-275619284.0
2016,95,Saskatchewan,518459.0,18599927.0,-18081468.0
2016,95,Yukon Territory,17282.0,58119.0,-40837.0
2016,96,Alberta,3210355.0,43000382.0,-39790027.0
2016,96,British Columbia,1849124.0,174818994.0,-172969870.0
2016,96,Manitoba,1405865.0,40906012.0,-39500147.0
2016,96,New Brunswick,49378704.0,13210838.0,36167866.0
2016,96,Newfoundland and Labrador,3370.0,22151.0,-18781.0
2016,96,Nova Scotia,144041.0,436598.0,-292557.0
2016,96,Ontario,801207692.0,1359561900.0,-558354208.0
2016,96,Prince Edward Island,10608.0,47902.0,-37294.0
2016,96,Quebec,220172613.0,186325879.0,33846734.0
2016,96,Saskatchewan,64512.0,8394642.0,-8330130.0
2016,96,Yukon Territory,,137.0,-137.0
2016,97,Alberta,10812806.0,14089125.0,-3276319.0
2016,97,British Columbia,32271683.0,43793422.0,-11521739.0
2016,97,Manitoba,1110557.0,3405553.0,-2294996.0
2016,97,New Brunswick,432802.0,534198.0,-101396.0
2016,97,Newfoundland and Labrador,265317.0,16721.0,248596.0
2016,97,Northwest Territories,293685.0,,293685.0
2016,97,Nova Scotia,1108163.0,253978.0,854185.0
2016,97,Nunavut,706381.0,,706381.0
2016,97,Ontario,353396808.0,181133640.0,172263168.0
2016,97,Prince Edward Island,137937.0,,137937.0
2016,97,Quebec,41245706.0,62494978.0,-21249272.0
2016,97,Saskatchewan,543906.0,417451.0,126455.0
2016,97,Yukon Territory,44030.0,,44030.0
2017,01,Alberta,727141207.0,124540495.0,602600712.0
2017,01,British Columbia,55697364.0,65136203.0,-9438839.0
2017,01,Manitoba,361308418.0,16201440.0,345106978.0
2017,01,New Brunswick,22298723.0,2957120.0,19341603.0
2017,01,Newfoundland and Labrador,9205.0,1410.0,7795.0
2017,01,Nova Scotia,1411713.0,29888.0,1381825.0
2017,01,Ontario,385365823.0,173440390.0,211925433.0
2017,01,Prince Edward Island,535831.0,40027.0,495804.0
2017,01,Quebec,78201190.0,42043928.0,36157262.0
2017,01,Saskatchewan,230205902.0,11546322.0,218659580.0
2017,01,Yukon Territory,13261.0,,13261.0
2017,02,Alberta,2299626139.0,51730616.0,2247895523.0
2017,02,British Columbia,146702928.0,315743060.0,-169040132.0
2017,02,Manitoba,1010097917.0,27869268.0,982228649.0
2017,02,New Brunswick,1639242.0,5506537.0,-3867295.0
2017,02,Newfoundland and Labrador,131379.0,,131379.0
2017,02,Nova Scotia,829345.0,71020.0,758325.0
2017,02,Nunavut,103611.0,25464.0,78147.0
2017,02,Ontario,1152293588.0,1946261998.0,-793968410.0
2017,02,Prince Edward Island,476196.0,,476196.0
2017,02,Quebec,1881862531.0,163631367.0,1718231164.0
2017,02,Saskatchewan,11201526.0,83562427.0,-72360901.0
2017,03,Alberta,562704.0,53819415.0,-53256711.0
2017,03,British Columbia,1271336553.0,733587737.0,537748816.0
2017,03,Manitoba,60214477.0,884282.0,59330195.0
2017,03,New Brunswick,1384417370.0,488159275.0,896258095.0
2017,03,Newfoundland and Labrador,907662231.0,5490938.0,902171293.0
2017,03,Northwest Territories,169565.0,,169565.0
2017,03,Nova Scotia,1837569694.0,198399557.0,1639170137.0
2017,03,Nunavut,43982.0,,43982.0
2017,03,Ontario,158999573.0,848421857.0,-689422284.0
2017,03,Prince Edward Island,208307610.0,52315.0,208255295.0
2017,03,Quebec,395775476.0,411156517.0,-15381041.0
2017,03,Saskatchewan,1436809.0,510561.0,926248.0
2017,03,Yukon Territory,27500.0,45737512.0,-45710012.0
2017,04,Alberta,39078294.0,19972801.0,19105493.0
2017,04,British Columbia,45478781.0,75507811.0,-30029030.0
2017,04,Manitoba,26649724.0,21891305.0,4758419.0
2017,04,New Brunswick,4978870.0,2112368.0,2866502.0
2017,04,Newfoundland and Labrador,358856.0,,358856.0
2017,04,Nova Scotia,4317928.0,273566.0,4044362.0
2017,04,Ontario,227979700.0,447072733.0,-219093033.0
2017,04,Prince Edward Island,2617045.0,,2617045.0
2017,04,Quebec,181053017.0,225471567.0,-44418550.0
2017,04,Saskatchewan,39182551.0,11019078.0,28163473.0
2017,05,Alberta,124523810.0,15035691.0,109488119.0
2017,05,British Columbia,20224374.0,28240868.0,-8016494.0
2017,05,Manitoba,28203567.0,7188781.0,21014786.0
2017,05,New Brunswick,5592365.0,12982353.0,-7389988.0
2017,05,Newfoundland and Labrador,141151.0,2174545.0,-2033394.0
2017,05,Nova Scotia,5445201.0,26600434.0,-21155233.0
2017,05,Nunavut,97052.0,,97052.0
2017,05,Ontario,131580715.0,89931917.0,41648798.0
2017,05,Prince Edward Island,2443216.0,2616365.0,-173149.0
2017,05,Quebec,27797394.0,22859937.0,4937457.0
2017,05,Saskatchewan,1661147.0,1032336.0,628811.0
2017,05,Yukon Territory,133525.0,756.0,132769.0
2017,06,Alberta,163547.0,15306754.0,-15143207.0
2017,06,British Columbia,112118640.0,121225632.0,-9106992.0
2017,06,Manitoba,1273701.0,27662108.0,-26388407.0
2017,06,New Brunswick,30330795.0,7314234.0,23016561.0
2017,06,Newfoundland and Labrador,509.0,106326.0,-105817.0
2017,06,Nova Scotia,18663140.0,1626770.0,17036370.0
2017,06,Ontario,297725939.0,289970924.0,7755015.0
2017,06,Prince Edward Island,3775788.0,4499.0,3771289.0
2017,06,Quebec,44854229.0,64909708.0,-20055479.0
2017,06,Saskatchewan,134335.0,2946969.0,-2812634.0
2017,07,Alberta,851355132.0,492045089.0,359310043.0
2017,07,British Columbia,353276025.0,881929760.0,-528653735.0
2017,07,Manitoba,281764327.0,118259241.0,163505086.0
2017,07,New Brunswick,62895518.0,24980469.0,37915049.0
2017,07,Newfoundland and Labrador,3658.0,,3658.0
2017,07,Nova Scotia,15090032.0,3774989.0,11315043.0
2017,07,Ontario,1618097061.0,2277044186.0,-658947125.0
2017,07,Prince Edward Island,77522010.0,,77522010.0
2017,07,Quebec,327313972.0,233189055.0,94124917.0
2017,07,Saskatchewan,2239876760.0,79610484.0,2160266276.0
2017,07,Yukon Territory,33000.0,,33000.0
2017,08,Alberta,632558.0,581823912.0,-581191354.0
2017,08,British Columbia,395672484.0,1286717670.0,-891045186.0
2017,08,Manitoba,15044.0,83945561.0,-83930517.0
2017,08,New Brunswick,5308872.0,81753907.0,-76445035.0
2017,08,Newfoundland and Labrador,24877.0,96258.0,-71381.0
2017,08,Nova Scotia,100214437.0,6018022.0,94196415.0
2017,08,Ontario,82041451.0,3173501327.0,-3091459876.0
2017,08,Prince Edward Island,15344490.0,,15344490.0
2017,08,Quebec,160215778.0,798436775.0,-638220997.0
2017,08,Saskatchewan,169207.0,44618074.0,-44448867.0
2017,09,Alberta,599545.0,54697739.0,-54098194.0
2017,09,British Columbia,80896812.0,364537123.0,-283640311.0
2017,09,Manitoba,1883939.0,3836735.0,-1952796.0
2017,09,New Brunswick,21845.0,1441352.0,-1419507.0
2017,09,Newfoundland and Labrador,29878.0,148801.0,-118923.0
2017,09,Nova Scotia,38260.0,2630052.0,-2591792.0
2017,09,Ontario,511922855.0,1286149589.0,-774226734.0
2017,09,Quebec,340572266.0,428172623.0,-87600357.0
2017,09,Saskatchewan,7748382.0,3316728.0,4431654.0
2017,10,Alberta,2368021325.0,68492797.0,2299528528.0
2017,10,British Columbia,38388188.0,131503244.0,-93115056.0
2017,10,Manitoba,1142877260.0,74222411.0,1068654849.0
2017,10,New Brunswick,5932.0,5275996.0,-5270064.0
2017,10,Newfoundland and Labrador,15459.0,21.0,15438.0
2017,10,Nova Scotia,13140.0,2651134.0,-2637994.0
2017,10,Ontario,645479304.0,532018921.0,113460383.0
2017,10,Prince Edward Island,19392.0,,19392.0
2017,10,Quebec,232615455.0,61054971.0,171560484.0
2017,10,Saskatchewan,3718062608.0,24476962.0,3693585646.0
2017,10,Yukon Territory,11702.0,,11702.0
2017,11,Alberta,323880819.0,29514024.0,294366795.0
2017,11,British Columbia,58578357.0,73296723.0,-14718366.0
2017,11,Manitoba,172292460.0,30207669.0,142084791.0
2017,11,New Brunswick,11178795.0,3431430.0,7747365.0
2017,11,Newfoundland and Labrador,320.0,462.0,-142.0
2017,11,Nova Scotia,3910069.0,480852.0,3429217.0
2017,11,Ontario,181409361.0,233987273.0,-52577912.0
2017,11,Prince Edward Island,9510211.0,,9510211.0
2017,11,Quebec,95367213.0,21655613.0,73711600.0
2017,11,Saskatchewan,361382866.0,5464731.0,355918135.0
2017,12,Alberta,2294756291.0,64568158.0,2230188133.0
2017,12,British Columbia,39297535.0,189520816.0,-150223281.0
2017,12,Manitoba,1510240518.0,105997875.0,1404242643.0
2017,12,New Brunswick,10536068.0,7021747.0,3514321.0
2017,12,Newfoundland and Labrador,31679.0,152.0,31527.0
2017,12,Nova Scotia,8718155.0,397771.0,8320384.0
2017,12,Ontario,1438064348.0,684659607.0,753404741.0
2017,12,Prince Edward Island,1285474.0,6239.0,1279235.0
2017,12,Quebec,674863676.0,135617789.0,539245887.0
2017,12,Saskatchewan,4221644072.0,16287098.0,4205356974.0
2017,13,Alberta,9466762.0,31721934.0,-22255172.0
2017,13,British Columbia,1644003.0,39891697.0,-38247694.0
2017,13,Manitoba,11519046.0,4523371.0,6995675.0
2017,13,New Brunswick,26369.0,173523.0,-147154.0
2017,13,Newfoundland and Labrador,139.0,287618.0,-287479.0
2017,13,Nova Scotia,307469.0,69783.0,237686.0
2017,13,Ontario,34604561.0,103843933.0,-69239372.0
2017,13,Prince Edward Island,149864.0,,149864.0
2017,13,Quebec,14166746.0,23276192.0,-9109446.0
2017,13,Saskatchewan,759418.0,6797303.0,-6037885.0
2017,14,Alberta,337902.0,862096.0,-524194.0
2017,14,British Columbia,546302.0,5148617.0,-4602315.0
2017,14,Manitoba,605699.0,719655.0,-113956.0
2017,14,New Brunswick,,37887.0,-37887.0
2017,14,Newfoundland and Labrador,,197.0,-197.0
2017,14,Nova Scotia,,56883.0,-56883.0
2017,14,Ontario,1416104.0,7206972.0,-5790868.0
2017,14,Quebec,186290.0,1564782.0,-1378492.0
2017,14,Saskatchewan,,319432.0,-319432.0
2017,15,Alberta,1159381527.0,65516728.0,1093864799.0
2017,15,British Columbia,32083541.0,161675540.0,-129591999.0
2017,15,Manitoba,599837935.0,41285945.0,558551990.0
2017,15,New Brunswick,1676825.0,59852473.0,-58175648.0
2017,15,Newfoundland and Labrador,821589.0,592.0,820997.0
2017,15,Nova Scotia,24791878.0,63186623.0,-38394745.0
2017,15,Ontario,415433143.0,658638433.0,-243205290.0
2017,15,Prince Edward Island,4295394.0,,4295394.0
2017,15,Quebec,175146416.0,134300256.0,40846160.0
2017,15,Saskatchewan,1756666015.0,51785181.0,1704880834.0
2017,15,Yukon Territory,,9545.0,-9545.0
2017,16,Alberta,46318494.0,85331872.0,-39013378.0
2017,16,British Columbia,62586948.0,386782696.0,-324195748.0
2017,16,Manitoba,30223888.0,100142141.0,-69918253.0
2017,16,New Brunswick,284587373.0,10077342.0,274510031.0
2017,16,Newfoundland and Labrador,60930567.0,55221.0,60875346.0
2017,16,Nova Scotia,122493159.0,7328653.0,115164506.0
2017,16,Ontario,149036040.0,1007437248.0,-858401208.0
2017,16,Prince Edward Island,72860396.0,,72860396.0
2017,16,Quebec,332021812.0,156172316.0,175849496.0
2017,16,Saskatchewan,1811906.0,86232105.0,-84420199.0
2017,17,Alberta,21452512.0,38299780.0,-16847268.0
2017,17,British Columbia,41645582.0,143496376.0,-101850794.0
2017,17,Manitoba,2831517.0,18964943.0,-16133426.0
2017,17,New Brunswick,12357586.0,10954592.0,1402994.0
2017,17,Newfoundland and Labrador,24590.0,11908.0,12682.0
2017,17,Nova Scotia,654500.0,366431.0,288069.0
2017,17,Nunavut,28130.0,,28130.0
2017,17,Ontario,568130467.0,718591111.0,-150460644.0
2017,17,Prince Edward Island,1114641.0,16330.0,1098311.0
2017,17,Quebec,577859578.0,539388701.0,38470877.0
2017,17,Saskatchewan,303820.0,8655668.0,-8351848.0
2017,18,Alberta,168728.0,17580638.0,-17411910.0
2017,18,British Columbia,94546425.0,82296215.0,12250210.0
2017,18,Manitoba,4118034.0,11298401.0,-7180367.0
2017,18,New Brunswick,3040754.0,6559769.0,-3519015.0
2017,18,Newfoundland and Labrador,33090.0,816147.0,-783057.0
2017,18,Nova Scotia,140851.0,423299.0,-282448.0
2017,18,Nunavut,2252.0,,2252.0
2017,18,Ontario,747651782.0,1123146824.0,-375495042.0
2017,18,Prince Edward Island,87339.0,,87339.0
2017,18,Quebec,1145536660.0,723644171.0,421892489.0
2017,18,Saskatchewan,772342.0,6145248.0,-5372906.0
2017,18,Yukon Territory,23682.0,,23682.0
2017,19,Alberta,57445904.0,105715200.0,-48269296.0
2017,19,British Columbia,321855944.0,450817619.0,-128961675.0
2017,19,Manitoba,35587330.0,98642480.0,-63055150.0
2017,19,New Brunswick,9323885.0,20885497.0,-11561612.0
2017,19,Newfoundland and Labrador,584581.0,513039.0,71542.0
2017,19,Nova Scotia,42251810.0,2765858.0,39485952.0
2017,19,Ontario,3436179494.0,2724823380.0,711356114.0
2017,19,Prince Edward Island,67493.0,764.0,66729.0
2017,19,Quebec,404031562.0,319871257.0,84160305.0
2017,19,Saskatchewan,2539850.0,77288393.0,-74748543.0
2017,20,Alberta,348363325.0,141069769.0,207293556.0
2017,20,British Columbia,198135220.0,549341100.0,-351205880.0
2017,20,Manitoba,412934667.0,70759136.0,342175531.0
2017,20,New Brunswick,211030753.0,33051476.0,177979277.0
2017,20,Newfoundland and Labrador,35498.0,10367.0,25131.0
2017,20,Nova Scotia,24557358.0,7441151.0,17116207.0
2017,20,Ontario,442353686.0,1687767766.0,-1245414080.0
2017,20,Prince Edward Island,324931947.0,,324931947.0
2017,20,Quebec,306523924.0,459538128.0,-153014204.0
2017,20,Saskatchewan,1910414.0,22791915.0,-20881501.0
2017,21,Alberta,20604753.0,139406828.0,-118802075.0
2017,21,British Columbia,426259588.0,435042526.0,-8782938.0
2017,21,Manitoba,3073157.0,88554128.0,-85480971.0
2017,21,New Brunswick,1742686.0,6836564.0,-5093878.0
2017,21,Newfoundland and Labrador,34015.0,23227.0,10788.0
2017,21,Nova Scotia,36062606.0,7252699.0,28809907.0
2017,21,Nunavut,228.0,,228.0
2017,21,Ontario,1081940809.0,2626215601.0,-1544274792.0
2017,21,Prince Edward Island,6388351.0,,6388351.0
2017,21,Quebec,543415634.0,192336712.0,351078922.0
2017,21,Saskatchewan,5969219.0,45082025.0,-39112806.0
2017,21,Yukon Territory,,8241.0,-8241.0
2017,22,Alberta,82753133.0,875382968.0,-792629835.0
2017,22,British Columbia,56964032.0,859839101.0,-802875069.0
2017,22,Manitoba,444387.0,163400860.0,-162956473.0
2017,22,New Brunswick,7515182.0,59407457.0,-51892275.0
2017,22,Newfoundland and Labrador,7534626.0,15705310.0,-8170684.0
2017,22,Nova Scotia,1281912.0,94595696.0,-93313784.0
2017,22,Ontario,717447661.0,2693311998.0,-1975864337.0
2017,22,Prince Edward Island,122552.0,4932318.0,-4809766.0
2017,22,Quebec,356614207.0,1562564888.0,-1205950681.0
2017,22,Saskatchewan,1074704.0,88111946.0,-87037242.0
2017,22,Yukon Territory,,6.0,-6.0
2017,23,Alberta,673293157.0,195118251.0,478174906.0
2017,23,British Columbia,136029589.0,233197267.0,-97167678.0
2017,23,Manitoba,330796098.0,295379441.0,35416657.0
2017,23,New Brunswick,20890891.0,35386128.0,-14495237.0
2017,23,Newfoundland and Labrador,2282218.0,9373.0,2272845.0
2017,23,Nova Scotia,17898499.0,8833975.0,9064524.0
2017,23,Ontario,660686911.0,1134383349.0,-473696438.0
2017,23,Prince Edward Island,208326.0,7600.0,200726.0
2017,23,Quebec,278784843.0,125692352.0,153092491.0
2017,23,Saskatchewan,778627833.0,83503720.0,695124113.0
2017,23,Yukon Territory,10619.0,,10619.0
2017,24,Alberta,,1581381.0,-1581381.0
2017,24,British Columbia,4501178.0,1487477.0,3013701.0
2017,24,Manitoba,,15643743.0,-15643743.0
2017,24,Newfoundland and Labrador,,41882.0,-41882.0
2017,24,Ontario,214699055.0,104039003.0,110660052.0
2017,24,Quebec,42959842.0,55888607.0,-12928765.0
2017,25,Alberta,315808552.0,199570112.0,116238440.0
2017,25,British Columbia,245966041.0,193700042.0,52265999.0
2017,25,Manitoba,2390966.0,219392478.0,-217001512.0
2017,25,New Brunswick,7771008.0,30105883.0,-22334875.0
2017,25,Newfoundland and Labrador,34177844.0,4616997.0,29560847.0
2017,25,Nova Scotia,48459439.0,16343837.0,32115602.0
2017,25,Nunavut,,151760.0,-151760.0
2017,25,Ontario,751739113.0,435948662.0,315790451.0
2017,25,Prince Edward Island,37703.0,,37703.0
2017,25,Quebec,274028616.0,139440073.0,134588543.0
2017,25,Saskatchewan,24034085.0,43079352.0,-19045267.0
2017,25,Yukon Territory,13079.0,2279.0,10800.0
2017,26,Alberta,23494535.0,2254551.0,21239984.0
2017,26,British Columbia,2844532854.0,1375889530.0,1468643324.0
2017,26,Manitoba,198895361.0,6964567.0,191930794.0
2017,26,New Brunswick,,456835245.0,-456835245.0
2017,26,Newfoundland and Labrador,2400148413.0,1205195.0,2398943218.0
2017,26,Nova Scotia,79846.0,58711603.0,-58631757.0
2017,26,Nunavut,418.0,,418.0
2017,26,Ontario,323629282.0,1298298302.0,-974669020.0
2017,26,Quebec,3194654872.0,942733327.0,2251921545.0
2017,26,Saskatchewan,2863121.0,4926780.0,-2063659.0
2017,26,Yukon Territory,96742040.0,300.0,96741740.0
2017,27,Alberta,70188231859.0,5478987100.0,64709244759.0
